"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Kalau singapura gimana bang apakah ada faktor lainnya yg bikin negara tersebut maju?"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Sudah liat LKY nangis setelah Singapura dikeluarkan dari federasi Malaysia? LKY tau Singapura tidak punya sumber daya alam, yang dia punya sumber daya manusia makanya prioritas utama SDM yang dibagun. Plus Singapura mayoritas ras cina dimana negara tersebut dikelilingi oleh negara2 ras melayu, mau gak mau harus lebih maju dan kuat biar gak di invasi negara2 tetangga, mirip dengan Israel dikelilingi negara2 bangsa arab"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","sepakat, seperti kata pelatih timnas shin tae yong. disini situasinya cendrung santai,, mungkin karena makanan mudah didapat, alamnya subur,, apa2 melimpah, jadi masyarakatnya cendrung santai. kalau di korea, ada budaya pal pali, cepat2,, jadi sebelum pelatih masuk ke lapangan, pemain sudah siap dan sudah melakukan pamanasan,, sementara di indonesia, pelatih sudah masuk lapangan. pemain masih asik ngobrol sambil ngikat tali sepatu."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Pertanyaaan aku dr jaman2 sekolah,mengapa negara bersalju rata2 kaya, terjawab sudah ahha"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Ya, setuju dengan pendapat anda. Kondisi keras mendorong orang menjadi (terpaksa) hebat."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Bagaimana dengan penduduk Afrika jika mengacu pada konteks ini?"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Singapore tanahnya jelek. Nanem apa aja auto gagal (makanya di singapore gak ada sawah, kebon, dll) tapi mereka maju 😁😭"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Kecuali Singapura\n\nBut Singapura is a special case, karena mayoritas penduduknya keturunan Tionghoa, otomatis mereka mewarisi etos kerja leluhurnya yang tinggal di kawasan subtropis"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Padahal di negara tropis alangkah dahsyat dan maju orang2nya jika tinggal mau ""berfikir"" saja…"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Karena lokasi geografis yg terlalu nyaman cukup melenakan. Cuaca yg bersahabat, tanah yg subur cenderung membuat banyak orang utk terbuai dgn zona nyamannya. Lain hal dgn dibelahan dunia lainnya yg memiliki 4 musim, terlebih jika tanahnya tandus. Penduduk harus memiliki ketahanan mental dan fisik yg kuat utk bertahan dlm kondisi alam. Intinya, kenyamanan akan membuat kita terbuai, dan kepelikan akan membuat kita terus berfikir. Yg akhirnya membentuk karakter dr individu masing2."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Hhhh…sy suka dg narasi anda. Simpel, on poin, kaga ribet. Good job bro..😄"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Iya bang otaknya org yg hidup di negara tropis agak di nerf biar balance"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Tapi itu gak sepenuhnya benar. Sebagai contoh negara maju yang punya privilege lebih daripada Indonesia:\n1. Australia berada di belahan bumi selatan punya hasil tambang yang melimpah (punya mineral lebih kaya daripada Indonesia) dan gas alam yang lebih melimpah daripada Indonesia\n2. Rusia punya hasil tambang berupa sumber energi nuklir yang melimpah. Satu gram mineral nuklir-nya saja jauh lebih mahal daripada satu gram emas, tapi Indonesia tidak punya sama sekali. Mereka juga punya ladang minyak.\n3. China punya hasil tambang berupa rare earth elements yang juga mungkin lebih mahal daripada emas kuning dan emas putih, sedangkan Indonesia juga tidak punya. Selain itu, China juga punya ladang minyak yang lumayan banyak.\n4. Amerika dan Kanada yang punya lahan luas juga punya rare earth elements.\n5. Jepang juga punya mineral tambang, tapi mereka lebih memilih beli di luar sana daripada tambang sendiri, dan mereka punya hasil laut yang sangat melimpah. Lalu ada lagi ladang minyak lepas pantai.\n6. Kalau negara-negara Arab ini sudah pasti kebanjiran ladang minyak.\n\nKalau Indonesia cuma menang aneka ragam flora dan fauna, tumbuhan selalu hijau sepanjang tahun daripada negara-negara di atas."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Di konoha, rakyat lapisan bawahnya banyak yg pemalas. Sya gonta ganti pegawai & bs menyimpulkan, bahwa malas adalah sumber permasalahan mereka."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","situasi sulit menciptakan bangsa yg kuat, situasi mudah menciptakan bangsa yg lemah"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Untuk informasi seputar Fasif income disini!!https://moneyblink.com/QqJNE"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","untuk lebih jelasanya silahkan klik link tiktok ini Wait... disini kalian bisa melihat penjelasan lengkap melalui konten video"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Menurut saya, karena negara2 di khatulistiwa adalah sasaran kolonialisme, jadi tidak diberi kesempatan untuk berkembang"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","betul dan keren bgt sih sudut pandangnya"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Pernah denger opini yang mirip kayak gini juga deh aku lupa siapa, tapi kalo nggak salah politikus/pebisnis china. Emang bener kok orang kalo nyaman susah maju."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","approved, karna efek pattern environmental itu berpengaruh banget"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Lah peradaban awal aja mesopotamia, di eropa awal muncul peradaban saja Di italia, lalu myebar ke asia, dan itu juga Tahun 800–1066 Era viking aja, Indonesia secara seluruhnya belum masuk keberadaban tapi ada kerajaan namanya nusantara tapi belum menyeluruh secara peradaban, Lah ini orang nyalahin tropis Itu Males mikir karena bisa membuat negara itu gak maju, saya sebut statemant pembodohan, dan gak ada dasar Analisa Ilmiahnya. ini cuman Opini sampah menurut saya. Yaudah gini aja, sangking anda gak bisa membeberkan analisa ilmiahnya anda juga pemalas, kan anda asal muasalnya Orang Tropis juga."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Walaupun ini baru perspektif, tapi ini memang bisa dikatakan hipotesis yang dapat dikembangkan lagi, sehingga pendidikan dinegara yang dilewati katulistiwa bisa lebih ditingkatkan, mengingat ternyata psikologi orang negara tropis ternyata sangat rendah dengan ketersediaan alam yang belum bisa digunakan secara optimal."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","dan ""orang bilang tanah kita tanah surga"" tertanam di mindset orang indo sepertinya yaaa:'"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","jawaban yg terlalu menggampangkan dan melupakan sejarah.\n\nnenek moyang kita dulu pelaut hebat bisa mengalahkan bangsa2 besar spt mongol portugis spanyol .\n\ntapi krn terlalu banyak kepentingan internal dan eksternal jadi diadu domba terus ngga bisa maju2"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","valid sih, soalnya geografi mempengaruhi perilaku penduduk"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Dan kebanyakan pejabat yang korupsi"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Cek berita nya\n\nhttps://link.bicolink.net/MoD9Dhu03"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Saya stujuu nihh\n\nKadang menusia emg butuh masalah untuk mau berkembang, inovasi baru biasa ny muncul dri orang orang yang punya masalah terkait inovasiny sendiri."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Setuju, menurut saya juga begitu"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Setuju, saya pernah baca mengenai hal ini juga di buku Guns, Germs and Steel."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","iyaa bener kok ini pas kuliah ekonomi ada bahas ttg ini jugak judulnya 'kutukan sumber daya alam' jadi intinya melimpahnya SDA justru malah jd kutukan sebuah negara karna yaa gabisa ngelola SDA nya ujungnya ya gitu gitu aja ttp jadi negara berkembang padahal mah potensinya udah ada tp SDM nya yg masih kureng🤏🏼"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Wkwkwk agree ini mah! Males inovasi karena keadaan alam yang terlalu ramah sama mereka"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Bagaimana pendapatmu dengan orang orang yang tinggal di negara yang panas seperti Afrika dan suku aborigin di Australia??\n\nMengapa mereka malah menjadi negara tertinggal???\n\nBukankah mereka harus lebih maximal lagi dalam mencari makanan???"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","tapi negara2 di afrika tidak ada privilage tapi meraka tidak maju"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Bukannya penyebutan negara berkembang itu settingan ya.."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Sebenrnya kebalik justru tropis malah lebih banyak penyakit dan hama daripada 4 musim"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Bukan hangat tp panas, dh panas d tropis pohon"" ga prnh dkasi rimbun oleh Sudin kehutanan n pertmana, baik musim hujan ATO musim kemarau (dgn alasan nutupin papan reklame/videotro) JD gimana ga tambah panas. Kan pohon itu mengubah CO2 menjadi oksigen shg suhu sekitar menurun/ga panas n tuk pernafasan makhluk HDP. Sering saya lihat pohon yg besar yg daunnya bagus lebat n ga robtok saat musim kemarau padahal TDK mengganggu mlah dtebang (contoh seberang gedung pncakar langit ASTRA, jln Sudirman, Jkt)..ga ngerti saya konsep brpikir org"" Sudin kehutanan n pertamanan. Drpd tebangin phon kn LBH baik lakukan penanaman pohon d trotoar"" lebar tp gersang ga da pohon JD rindang/tedung tuk pejalan kaki serta penanaman pohon d jln"" yg ga da pohon."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Pernah terfikir memang sudah di setting sedemikian rupa, oleh negara penjajah? Agar resources nya bisa diambil. Jadi terus ditahan menjadi negara dunia ke 3.. tidak akan dibiarkan berdaulat."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Setuju banget… keenakan dimanjain alam sih…"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Sangat menarik"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Salah satu contoh sederhananya menurut perspektif saya adalah penjelajahan negara-negara eropa pasca ditutupnya jalur perdagangan Asia-Eropa karena kejatuhan konstantinopel. Kesulitan mendapatkan komoditas menimbulkan krisis yang memaksa mereka untuk melakukan penjelajahan samudera, padahal seperti yang kita tahu pada awalnya eropa berada pada abad kegelapan dan tidak memiliki teknologi yang bagus karena ilmu pengetahuan dibungkam oleh otoritas gereja. Namun begitu, tekanan dari krisis ini juga didukung dengan perkembangan pengetahuan saat itu seperti catatan marcopolo, dan navigasi yang lebih baik. Dari hal ini kita bisa menyimpulkan bahwa perkembangan mungkin terjadi karena tekanan, namun harus dibarengi dengan faktor pendukung yang baik, hal ini juga dapat dilihat pada pergeseran pusat ekonomi dari eropa ke amerika serikat pasca PD2 dimana amerika serikat memiliki kesiapan dalam pembentukan ekonomi pasca perang dibanding negara-negara lainnya."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","SALAM MEDAN INI BUNG #PALLADIUM4D"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Pelajaran yang bisa dipetik: kelamaan di zona nyaman itu nggak baik"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Ini keren, terima kasih sudah berbagi!"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Ada benar nya sih, mereka harus berpikir keras untuk bertahan dipaksa oleh keadaan. Jika semua ada dan mudah maka effort akan kurang."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Ya jelas, karena negara yg di lalui oleh garis khatulistiwa merupakan negara yg memiliki iklim tropis dan cenderung memiliki sumber daya yang melimpah seperti manusia, hewan, tumbuh tumbuhan serta bahan tambang"
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Hei, Indonesia bukanlah negara yang terlalu banyak Previlege alam. Indonesia itu sial. Indonesia terletak di Pegunungan Sirkum Mediterania & Pegunungan Cincin Api Pasifik. Ditambah Militer kita terpusat di Pulau Jawa sementara bahan bakar nya ada di Kalimantan, Sumatra, Sulawesi, Papua."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Sangat setuju, saya teringat pepatah ""Jaman sulit melahirkan orang hebat, orang hebat menciptakan jaman mudah, dan jaman mudah melahirkan orang yang gobol, males, dungu, keenakan dan lain sebagainya"""
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Indonesia sering kena banjir di beberapa wilayah, seharusnya ini juga bisa jadi lecutan untuk orang2nya memikirkan solusi dan jangka panjangnya bisa menjadi negara maju."
"Mengapa semua negara yang dilewati garis katulistiwa merupakan negara berkembang?","Karena Mereka Kebanyakan Privilege! \n\nIya, gak salah baca. Negara tropis itu sebenernya punya banyak keuntungan. Cuaca hangat sepanjang tahun, tanah subur, kekayaan alam melimpah. Enak kan? Nah, justru karena terlalu enak inilah yang bikin mereka jadi males mikir.\n\nCoba bayangin, kalo kamu tinggal di tempat yang selalu hangat, makanan gampang didapet, ngapain repot-repot bikin teknologi canggih? Ngapain pusing-pusing mikirin cara bertahan hidup di musim dingin? Toh alam udah nyediain semuanya.\n\nBeda cerita sama negara-negara Eropa. Mereka harus hadapin musim dingin yang ekstrem. Kalo gak pinter-pinter cari solusi, ya bisa mati kedinginan. Makanya otak mereka dipaksa buat terus berinovasi.\n\nIbaratnya gini deh. Kamu dikasih pilihan: hidup enak tapi gak perlu mikir, atau hidup susah tapi dipaksa pinter. Kebanyakan orang pasti milih yang pertama kan? Nah, itu yang terjadi sama negara-negara tropis.\n\nJadi intinya, negara-negara di garis khatulistiwa itu bukannya gak bisa maju. Mereka cuma terlalu nyaman dengan privilege yang dikasih alam. Sementara negara-negara dingin, kalo gak mau mikir ya tinggal pilih: hidup atau mati.\n\nMenarik kan perspektifnya? Ini bukan cuma soal geografi atau ekonomi, tapi juga tentang psikologi manusia. Gimana kita ngerespons tantangan hidup bisa nentuin kemajuan sebuah peradaban.\n\nTapi ingat ya, ini cuma salah satu sudut pandang aja. Masalah perkembangan negara itu kompleks banget. Ada banyak faktor lain yang berperan. Tapi kadang, ngeliat dari sisi yang agak nyeleneh gini bisa bikin kita mikir lebih dalam."
